App name,No.,Time,Source,Destination,Protocol,Length,Info
Netflix,2,0.257457,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x7848 A android.prod.ftl.netflix.com
Netflix,3,0.29977,172.30.1.250,172.30.1.1,DNS,360,Standard query response 0x7848 A android.prod.ftl.netflix.com CNAME mobile-ixanycast.ftl.netflix.com CNAME mobile.prod.dradis.netflix.com CNAME mobile.prod.us-east-1.internal.dradis.netflix.com CNAME apiproxy-device-prod-nlb-1-c582e7914e487bf4.elb.us-east-1.amazonaws.com A 18.209.154.243 A 35.171.10.11 A 52.73.71.11
Netflix,4,0.305856,172.30.1.1,172.30.1.250,TCP,108,45434  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=1634239758 TSecr=0 WS=512
Netflix,5,0.349023,172.30.1.250,172.30.1.1,TCP,96,"443  >  45434 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,6,0.349333,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,7,0.352169,172.30.1.1,172.30.1.250,TLSv1.3,636,Client Hello
Netflix,8,0.352508,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=1 Ack=550 Win=2096128 Len=0
Netflix,9,0.403521,172.30.1.250,172.30.1.1,TLSv1.3,300,"Server Hello, Change Cipher Spec, Application Data"
Netflix,10,0.403887,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=550 Ack=213 Win=67072 Len=0
Netflix,11,0.407043,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,12,0.407213,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=614 Win=2096640 Len=0
Netflix,13,0.40826,172.30.1.1,172.30.1.250,TLSv1.3,180,Application Data
Netflix,14,0.408325,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=706 Win=2096640 Len=0
Netflix,15,0.409545,172.30.1.1,172.30.1.250,TLSv1.3,996,Application Data
Netflix,16,0.409654,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=1616 Win=2095616 Len=0
Netflix,17,0.414116,172.30.1.1,172.30.1.250,TLSv1.3,1144,Application Data
Netflix,18,0.414327,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=2671 Win=2094592 Len=0
Netflix,19,0.423599,172.30.1.1,172.30.1.250,TLSv1.3,1144,Application Data
Netflix,20,0.423774,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=3726 Win=2093568 Len=0
Netflix,21,0.424379,172.30.1.1,172.30.1.250,TLSv1.3,348,Application Data
Netflix,22,0.42445,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=213 Ack=3986 Win=2093568 Len=0
Netflix,23,0.465568,172.30.1.250,172.30.1.1,TLSv1.3,604,"Application Data, Application Data, Application Data"
Netflix,24,0.465788,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=3986 Ack=730 Win=68096 Len=0
Netflix,25,0.466796,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Netflix,26,0.466955,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=730 Ack=4017 Win=2095616 Len=0
Netflix,27,0.492925,172.30.1.250,172.30.1.1,TLSv1.3,2312,Application Data
Netflix,28,0.493171,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=4017 Ack=2955 Win=88064 Len=0
Netflix,30,2.755795,172.30.1.1,172.30.1.250,DNS,124,Standard query 0xe619 A android.prod.cloud.netflix.com
Netflix,31,2.774203,172.30.1.1,172.30.1.250,DNS,112,Standard query 0x0c7c A sessions.bugsnag.com
Netflix,32,2.787762,172.30.1.1,172.30.1.250,TLSv1.3,1980,Application Data
Netflix,33,2.787852,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=2955 Ack=5908 Win=2095104 Len=0
Netflix,34,2.788222,172.30.1.1,172.30.1.250,TLSv1.3,512,Application Data
Netflix,35,2.788238,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=2955 Ack=6334 Win=2094592 Len=0
Netflix,36,2.78831,172.30.1.1,172.30.1.250,TLSv1.3,452,Application Data
Netflix,37,2.788322,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=2955 Ack=6699 Win=2094080 Len=0
Netflix,38,2.79403,172.30.1.1,172.30.1.250,TLSv1.3,600,Application Data
Netflix,39,2.794051,172.30.1.1,172.30.1.250,TLSv1.3,524,Application Data
Netflix,40,2.794055,172.30.1.1,172.30.1.250,TLSv1.3,524,Application Data
Netflix,41,2.794059,172.30.1.1,172.30.1.250,TLSv1.3,444,Application Data
Netflix,42,2.794063,172.30.1.1,172.30.1.250,TLSv1.3,444,Application Data
Netflix,43,2.794066,172.30.1.1,172.30.1.250,TLSv1.3,444,Application Data
Netflix,44,2.794153,172.30.1.250,172.30.1.1,TCP,88,443  >  45434 [ACK] Seq=2955 Ack=9148 Win=2091520 Len=0
Netflix,45,3.018565,172.30.1.250,172.30.1.1,DNS,332,Standard query response 0xe619 A android.prod.cloud.netflix.com CNAME android.prod.dradis.netflix.com CNAME android.prod.us-east-1.internal.dradis.netflix.com CNAME apiproxy-device-prod-nlb-2-300c995e1ce8a001.elb.us-east-1.amazonaws.com A 52.87.23.187 A 3.219.54.248 A 3.214.91.176
Netflix,46,3.019,172.30.1.250,172.30.1.1,DNS,128,Standard query response 0x0c7c A sessions.bugsnag.com A 35.190.88.7
Netflix,47,3.022633,172.30.1.1,172.30.1.250,TCP,108,32906  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=2823052895 TSecr=0 WS=512
Netflix,48,3.023415,172.30.1.1,172.30.1.250,TCP,108,42308  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=259840967 TSecr=0 WS=512
Netflix,49,3.047056,172.30.1.250,172.30.1.1,TLSv1.3,1244,Application Data
Netflix,50,3.047207,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=4110 Win=107520 Len=0
Netflix,51,3.054779,172.30.1.250,172.30.1.1,TCP,96,"443  >  42308 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,52,3.055162,172.30.1.1,172.30.1.250,TCP,88,42308  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,53,3.0587,172.30.1.1,172.30.1.250,TLSv1.3,656,Client Hello
Netflix,54,3.059279,172.30.1.250,172.30.1.1,TCP,88,443  >  42308 [ACK] Seq=1 Ack=568 Win=2096128 Len=0
Netflix,55,3.062644,172.30.1.250,172.30.1.1,TLSv1.3,852,Application Data
Netflix,56,3.062835,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=4875 Win=112128 Len=0
Netflix,57,3.073366,172.30.1.250,172.30.1.1,TCP,96,"443  >  32906 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,58,3.073553,172.30.1.1,172.30.1.250,TCP,88,32906  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,59,3.074443,172.30.1.1,172.30.1.250,TLSv1.3,640,Client Hello
Netflix,60,3.074745,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=1 Ack=552 Win=2096128 Len=0
Netflix,61,3.102524,172.30.1.250,172.30.1.1,TLSv1.3,304,"Server Hello, Change Cipher Spec, Application Data"
Netflix,62,3.102885,172.30.1.1,172.30.1.250,TCP,88,42308  >  443 [ACK] Seq=568 Ack=219 Win=67072 Len=0
Netflix,63,3.104185,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,64,3.104268,172.30.1.250,172.30.1.1,TCP,88,443  >  42308 [ACK] Seq=219 Ack=632 Win=2096640 Len=0
Netflix,65,3.105107,172.30.1.1,172.30.1.250,TLSv1.3,1264,Application Data
Netflix,66,3.105159,172.30.1.250,172.30.1.1,TCP,88,443  >  42308 [ACK] Seq=219 Ack=1809 Win=2095616 Len=0
Netflix,67,3.126644,172.30.1.250,172.30.1.1,TLSv1.3,300,"Server Hello, Change Cipher Spec, Application Data"
Netflix,68,3.127066,172.30.1.1,172.30.1.250,TCP,88,32906  >  443 [ACK] Seq=552 Ack=213 Win=67072 Len=0
Netflix,69,3.128912,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,70,3.129043,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=213 Ack=616 Win=2096640 Len=0
Netflix,71,3.129885,172.30.1.1,172.30.1.250,TLSv1.3,180,Application Data
Netflix,72,3.129953,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=213 Ack=708 Win=2096640 Len=0
Netflix,73,3.130831,172.30.1.1,172.30.1.250,TLSv1.3,1444,Application Data
Netflix,74,3.130917,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=213 Ack=2064 Win=2095616 Len=0
Netflix,75,3.131917,172.30.1.1,172.30.1.250,TLSv1.3,6488,Application Data
Netflix,76,3.132071,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=213 Ack=8466 Win=2088960 Len=0
Netflix,77,3.168882,172.30.1.250,172.30.1.1,TLSv1.3,572,"Application Data, Application Data"
Netflix,78,3.169083,172.30.1.1,172.30.1.250,TCP,88,32906  >  443 [ACK] Seq=8466 Ack=699 Win=68096 Len=0
Netflix,79,3.170135,172.30.1.1,172.30.1.250,TLSv1.3,120,Application Data
Netflix,80,3.170215,172.30.1.250,172.30.1.1,TCP,88,443  >  32906 [ACK] Seq=699 Ack=8497 Win=2088960 Len=0
Netflix,81,3.185661,172.30.1.250,172.30.1.1,TLSv1.3,120,Application Data
Netflix,82,3.185785,172.30.1.1,172.30.1.250,TCP,88,32906  >  443 [ACK] Seq=8497 Ack=730 Win=68096 Len=0
Netflix,83,3.256003,172.30.1.250,172.30.1.1,TLSv1.3,948,"Application Data, Application Data"
Netflix,84,3.256173,172.30.1.1,172.30.1.250,TCP,88,42308  >  443 [ACK] Seq=1809 Ack=1078 Win=68608 Len=0
Netflix,85,3.296636,172.30.1.250,172.30.1.1,TLSv1.3,1332,Application Data
Netflix,86,3.296766,172.30.1.1,172.30.1.250,TCP,88,32906  >  443 [ACK] Seq=8497 Ack=1975 Win=88064 Len=0
Netflix,87,3.343484,172.30.1.250,172.30.1.1,TCP,1376,"443  >  45434 [PSH, ACK] Seq=4875 Ack=9148 Win=2097152 Len=1288 [TCP segment of a reassembled PDU]"
Netflix,88,3.343573,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=6163 Win=132096 Len=0
Netflix,89,3.346805,172.30.1.250,172.30.1.1,TCP,1376,"443  >  45434 [PSH, ACK] Seq=6163 Ack=9148 Win=2097152 Len=1288 [TCP segment of a reassembled PDU]"
Netflix,90,3.34687,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=7451 Win=152064 Len=0
Netflix,91,3.363456,172.30.1.250,172.30.1.1,TLSv1.3,676,Application Data
Netflix,92,3.363613,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=8040 Win=154624 Len=0
Netflix,93,3.531157,172.30.1.250,172.30.1.1,TCP,1376,"443  >  45434 [PSH, ACK] Seq=8040 Ack=9148 Win=2097152 Len=1288 [TCP segment of a reassembled PDU]"
Netflix,94,3.531652,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=9328 Win=174592 Len=0
Netflix,95,3.56637,172.30.1.250,172.30.1.1,TCP,2664,"443  >  45434 [PSH, ACK] Seq=9328 Ack=9148 Win=2097152 Len=2576 [TCP segment of a reassembled PDU]"
Netflix,96,3.566628,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=11904 Win=194560 Len=0
Netflix,97,3.606962,172.30.1.250,172.30.1.1,TCP,1376,"443  >  45434 [PSH, ACK] Seq=11904 Ack=9148 Win=2097152 Len=1288 [TCP segment of a reassembled PDU]"
Netflix,98,3.6072,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=13192 Win=214528 Len=0
Netflix,99,3.624222,172.30.1.250,172.30.1.1,TLSv1.3,1536,Application Data
Netflix,100,3.624355,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=14642 Win=234496 Len=0
Netflix,101,3.709755,172.30.1.250,172.30.1.1,TLSv1.3,1996,Application Data
Netflix,102,3.709993,172.30.1.1,172.30.1.250,TCP,88,45434  >  443 [ACK] Seq=9148 Ack=16552 Win=239616 Len=0
Netflix,103,3.762355,172.30.1.1,172.30.1.250,DNS,120,Standard query 0x81bd A occ-0-299-3647.1.nflxso.net
Netflix,104,3.798788,172.30.1.250,172.30.1.1,DNS,152,Standard query response 0x81bd A occ-0-299-3647.1.nflxso.net A 37.77.186.156 A 37.77.186.148
Netflix,105,3.804699,172.30.1.1,172.30.1.250,TCP,108,33000  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=2773596026 TSecr=0 WS=512
Netflix,106,3.806976,172.30.1.1,172.30.1.250,TCP,108,33004  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM TSval=2773596029 TSecr=0 WS=512
Netflix,107,3.981904,172.30.1.250,172.30.1.1,TCP,96,"443  >  33000 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,108,3.982187,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,109,3.983418,172.30.1.1,172.30.1.250,TLSv1.3,716,Client Hello
Netflix,110,3.983612,172.30.1.250,172.30.1.1,TCP,88,443  >  33000 [ACK] Seq=1 Ack=629 Win=2096128 Len=0
Netflix,111,3.983658,172.30.1.250,172.30.1.1,TCP,96,"443  >  33004 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
Netflix,112,3.983738,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0
Netflix,113,3.985267,172.30.1.1,172.30.1.250,TLSv1.3,716,Client Hello
Netflix,114,3.985509,172.30.1.250,172.30.1.1,TCP,88,443  >  33004 [ACK] Seq=1 Ack=629 Win=2096128 Len=0
Netflix,115,4.13886,172.30.1.250,172.30.1.1,TLSv1.3,332,"Server Hello, Change Cipher Spec, Application Data, Application Data"
Netflix,116,4.13931,172.30.1.250,172.30.1.1,TLSv1.3,332,"Server Hello, Change Cipher Spec, Application Data, Application Data"
Netflix,117,4.13972,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=629 Ack=245 Win=67072 Len=0
Netflix,118,4.139999,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=629 Ack=245 Win=67072 Len=0
Netflix,119,4.142789,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,120,4.142902,172.30.1.250,172.30.1.1,TCP,88,443  >  33000 [ACK] Seq=245 Ack=693 Win=2096640 Len=0
Netflix,121,4.144232,172.30.1.1,172.30.1.250,TLSv1.3,152,"Change Cipher Spec, Application Data"
Netflix,122,4.144317,172.30.1.250,172.30.1.1,TCP,88,443  >  33004 [ACK] Seq=245 Ack=693 Win=2096640 Len=0
Netflix,123,4.145154,172.30.1.1,172.30.1.250,TLSv1.3,504,Application Data
Netflix,124,4.145239,172.30.1.250,172.30.1.1,TCP,88,443  >  33000 [ACK] Seq=245 Ack=1109 Win=2096640 Len=0
Netflix,125,4.145567,172.30.1.1,172.30.1.250,TLSv1.3,500,Application Data
Netflix,126,4.145651,172.30.1.250,172.30.1.1,TCP,88,443  >  33004 [ACK] Seq=245 Ack=1107 Win=2096640 Len=0
Netflix,127,4.257898,172.30.1.250,172.30.1.1,TLSv1.3,400,Application Data
Netflix,128,4.258095,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=556 Win=68096 Len=0
Netflix,129,4.261005,172.30.1.250,172.30.1.1,TLSv1.3,400,Application Data
Netflix,130,4.261154,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=556 Win=68096 Len=0
Netflix,131,4.278358,172.30.1.250,172.30.1.1,TLSv1.3,564,Application Data
Netflix,132,4.278487,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=1031 Win=69120 Len=0
Netflix,133,4.280854,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=1031 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,134,4.280967,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=2367 Win=89088 Len=0
Netflix,135,4.288715,172.30.1.250,172.30.1.1,TCP,2760,"443  >  33000 [PSH, ACK] Seq=2367 Ack=1109 Win=2097152 Len=2672 [TCP segment of a reassembled PDU]"
Netflix,136,4.288955,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=5039 Win=109056 Len=0
Netflix,137,4.291088,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=5039 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,138,4.29118,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=6375 Win=128512 Len=0
Netflix,139,4.298253,172.30.1.250,172.30.1.1,TCP,2760,"443  >  33000 [PSH, ACK] Seq=6375 Ack=1109 Win=2097152 Len=2672 [TCP segment of a reassembled PDU]"
Netflix,140,4.298377,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=9047 Win=148480 Len=0
Netflix,141,4.306311,172.30.1.250,172.30.1.1,TCP,2760,"443  >  33000 [PSH, ACK] Seq=9047 Ack=1109 Win=2097152 Len=2672 [TCP segment of a reassembled PDU]"
Netflix,142,4.306471,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=11719 Win=168448 Len=0
Netflix,143,4.308758,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=11719 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,144,4.308862,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=13055 Win=188416 Len=0
Netflix,145,4.387846,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=13055 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,146,4.388068,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=14391 Win=208384 Len=0
Netflix,147,4.399343,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=14391 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,148,4.399521,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=15727 Win=228352 Len=0
Netflix,149,4.404316,172.30.1.250,172.30.1.1,TLSv1.3,1424,Application Data
Netflix,150,4.404486,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=17063 Win=248320 Len=0
Netflix,151,4.453196,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=17063 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,152,4.453713,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=18399 Win=268288 Len=0
Netflix,153,4.455526,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=18399 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,154,4.455706,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=19735 Win=288256 Len=0
Netflix,155,4.460047,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=19735 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,156,4.460182,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=21071 Win=308224 Len=0
Netflix,157,4.489052,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=21071 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,158,4.489231,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=22407 Win=328192 Len=0
Netflix,159,4.491349,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=22407 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,160,4.49147,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=23743 Win=347648 Len=0
Netflix,161,4.495581,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=23743 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,162,4.495729,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=25079 Win=367616 Len=0
Netflix,163,4.508378,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=25079 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,164,4.508556,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=26415 Win=387584 Len=0
Netflix,165,4.518943,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=26415 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,166,4.519136,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=27751 Win=407552 Len=0
Netflix,167,4.529672,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=27751 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,168,4.530126,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=29087 Win=427520 Len=0
Netflix,169,4.53016,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=29087 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,170,4.530248,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=30423 Win=447488 Len=0
Netflix,171,4.537083,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33000 [PSH, ACK] Seq=30423 Ack=1109 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,172,4.537199,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=31759 Win=467456 Len=0
Netflix,173,4.569896,172.30.1.250,172.30.1.1,TLSv1.3,4096,Application Data
Netflix,174,4.570202,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=35767 Win=475648 Len=0
Netflix,175,4.578547,172.30.1.250,172.30.1.1,TCP,2760,"443  >  33000 [PSH, ACK] Seq=35767 Ack=1109 Win=2097152 Len=2672 [TCP segment of a reassembled PDU]"
Netflix,176,4.578669,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=38439 Win=495104 Len=0
Netflix,177,4.588714,172.30.1.250,172.30.1.1,TCP,4096,"443  >  33000 [PSH, ACK] Seq=38439 Ack=1109 Win=2097152 Len=4008 [TCP segment of a reassembled PDU]"
Netflix,178,4.588881,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=42447 Win=503296 Len=0
Netflix,179,4.59995,172.30.1.250,172.30.1.1,TLSv1.3,2404,Application Data
Netflix,180,4.600086,172.30.1.1,172.30.1.250,TCP,88,33000  >  443 [ACK] Seq=1109 Ack=44763 Win=523264 Len=0
Netflix,181,4.609059,172.30.1.250,172.30.1.1,TLSv1.3,3236,Application Data
Netflix,182,4.609327,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=3703 Win=88064 Len=0
Netflix,183,4.611783,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=3703 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,184,4.611907,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=5039 Win=107520 Len=0
Netflix,185,4.614848,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=5039 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,186,4.614989,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=6375 Win=127488 Len=0
Netflix,187,4.61798,172.30.1.250,172.30.1.1,TCP,2760,"443  >  33004 [PSH, ACK] Seq=6375 Ack=1107 Win=2097152 Len=2672 [TCP segment of a reassembled PDU]"
Netflix,188,4.618139,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=9047 Win=147456 Len=0
Netflix,189,4.626282,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=9047 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,190,4.626513,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=10383 Win=167424 Len=0
Netflix,191,4.629571,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=10383 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,192,4.629784,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=11719 Win=187392 Len=0
Netflix,193,4.643321,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=11719 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,194,4.643488,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=13055 Win=207360 Len=0
Netflix,195,4.653272,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=13055 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,196,4.653437,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=14391 Win=227328 Len=0
Netflix,197,4.714241,172.30.1.250,172.30.1.1,TCP,1424,"443  >  33004 [PSH, ACK] Seq=14391 Ack=1107 Win=2097152 Len=1336 [TCP segment of a reassembled PDU]"
Netflix,198,4.714367,172.30.1.1,172.30.1.250,TCP,88,33004  >  443 [ACK] Seq=1107 Ack=15727 Win=247296 Len=0
Netflix,199,4.719274,172.30.1.250,172.30.1.1,TLSv1.3,1424,Application Data
